mmu00010	103988
mmu00010	106557
mmu00010	110695
mmu00010	11522
mmu00010	11529
mmu00010	11532
mmu00010	115487111
mmu00010	11669
mmu00010	11670
mmu00010	11671
mmu00010	11674
mmu00010	11676
mmu00010	12183
mmu00010	13382
mmu00010	13806
mmu00010	13807
mmu00010	13808
mmu00010	14120
mmu00010	14121
mmu00010	14377
mmu00010	14378
mmu00010	14433
mmu00010	14447
mmu00010	14751
mmu00010	15275
mmu00010	15277
mmu00010	16828
mmu00010	16832
mmu00010	16833
mmu00010	17330
mmu00010	18534
mmu00010	18597
mmu00010	18598
mmu00010	18641
mmu00010	18642
mmu00010	18648
mmu00010	18655
mmu00010	18663
mmu00010	18746
mmu00010	18770
mmu00010	212032
mmu00010	216019
mmu00010	21991
mmu00010	226265
mmu00010	230163
mmu00010	235339
mmu00010	26876
mmu00010	319625
mmu00010	353204
mmu00010	433182
mmu00010	56012
mmu00010	56421
mmu00010	56752
mmu00010	58810
mmu00010	60525
mmu00010	621603
mmu00010	66681
mmu00010	67689
mmu00010	68263
mmu00010	68401
mmu00010	68738
mmu00010	72141
mmu00010	72157
mmu00010	72535
mmu00010	73458
mmu00010	74551
mmu00010	79459
mmu00020	104112
mmu00020	11428
mmu00020	11429
mmu00020	12974
mmu00020	13382
mmu00020	14194
mmu00020	15926
mmu00020	15929
mmu00020	170718
mmu00020	17448
mmu00020	17449
mmu00020	18293
mmu00020	18534
mmu00020	18563
mmu00020	18597
mmu00020	18598
mmu00020	20916
mmu00020	20917
mmu00020	235339
mmu00020	239017
mmu00020	243996
mmu00020	269951
mmu00020	56451
mmu00020	66052
mmu00020	66925
mmu00020	66945
mmu00020	67680
mmu00020	67834
mmu00020	68263
mmu00020	71832
mmu00020	74551
mmu00020	78920
mmu00030	100198
mmu00030	110208
mmu00030	110639
mmu00030	11674
mmu00030	11676
mmu00030	14120
mmu00030	14121
mmu00030	14380
mmu00030	14381
mmu00030	14751
mmu00030	18641
mmu00030	18642
mmu00030	19139
mmu00030	19733
mmu00030	19895
mmu00030	21351
mmu00030	21881
mmu00030	230163
mmu00030	232449
mmu00030	235582
mmu00030	328099
mmu00030	353204
mmu00030	56421
mmu00030	66171
mmu00030	66646
mmu00030	66681
mmu00030	71336
mmu00030	72157
mmu00030	74419
mmu00030	75456
mmu00030	75731
mmu00030	79459
mmu00030	83553
mmu00040	100559
mmu00040	100727
mmu00040	102448
mmu00040	110006
mmu00040	112417
mmu00040	11677
mmu00040	11997
mmu00040	14187
mmu00040	16591
mmu00040	20322
mmu00040	216558
mmu00040	22235
mmu00040	22236
mmu00040	22238
mmu00040	231396
mmu00040	243085
mmu00040	394430
mmu00040	394432
mmu00040	394433
mmu00040	394434
mmu00040	394435
mmu00040	394436
mmu00040	552899
mmu00040	58810
mmu00040	613123
mmu00040	66646
mmu00040	67861
mmu00040	67880
mmu00040	68631
mmu00040	71755
mmu00040	71773
mmu00040	72094
mmu00040	75578
mmu00040	75847
mmu00040	94215
mmu00040	94284
mmu00051	110119
mmu00051	11674
mmu00051	11676
mmu00051	11677
mmu00051	11997
mmu00051	14120
mmu00051	14121
mmu00051	14187
mmu00051	15275
mmu00051	15277
mmu00051	16548
mmu00051	170768
mmu00051	18639
mmu00051	18640
mmu00051	18641
mmu00051	18642
mmu00051	20322
mmu00051	212032
mmu00051	216019
mmu00051	218138
mmu00051	21991
mmu00051	22122
mmu00051	225913
mmu00051	230163
mmu00051	234730
mmu00051	270198
mmu00051	29858
mmu00051	319801
mmu00051	331026
mmu00051	353204
mmu00051	54128
mmu00051	56421
mmu00051	67861
mmu00051	69080
mmu00051	75540
mmu00051	79459
mmu00052	103988
mmu00052	11605
mmu00052	11677
mmu00052	11997
mmu00052	12091
mmu00052	14187
mmu00052	14377
mmu00052	14378
mmu00052	14387
mmu00052	14430
mmu00052	14595
mmu00052	14635
mmu00052	15275
mmu00052	15277
mmu00052	16770
mmu00052	18641
mmu00052	18642
mmu00052	212032
mmu00052	216019
