mmu03320	100040843
mmu03320	103968
mmu03320	104086
mmu03320	108078
mmu03320	109264
mmu03320	11363
mmu03320	11364
mmu03320	113868
mmu03320	11430
mmu03320	11450
mmu03320	11520
mmu03320	11770
mmu03320	11806
mmu03320	11807
mmu03320	11814
mmu03320	11832
mmu03320	12140
mmu03320	12491
mmu03320	12894
mmu03320	12895
mmu03320	12896
mmu03320	13117
mmu03320	13118
mmu03320	13119
mmu03320	13122
mmu03320	13124
mmu03320	13167
mmu03320	13168
mmu03320	14077
mmu03320	14079
mmu03320	14080
mmu03320	14081
mmu03320	14625
mmu03320	14626
mmu03320	14933
mmu03320	15360
mmu03320	16202
mmu03320	16204
mmu03320	16592
mmu03320	16956
mmu03320	17436
mmu03320	18534
mmu03320	18607
mmu03320	18830
mmu03320	19013
mmu03320	19015
mmu03320	19016
mmu03320	20181
mmu03320	20182
mmu03320	20183
mmu03320	20249
mmu03320	20250
mmu03320	20280
mmu03320	20411
mmu03320	208715
mmu03320	216739
mmu03320	22190
mmu03320	22227
mmu03320	22259
mmu03320	225579
mmu03320	230639
mmu03320	235674
mmu03320	26457
mmu03320	26458
mmu03320	26459
mmu03320	26569
mmu03320	277753
mmu03320	30049
mmu03320	328845
mmu03320	329065
mmu03320	433256
mmu03320	435802
mmu03320	50790
mmu03320	56473
mmu03320	57435
mmu03320	57875
mmu03320	66113
mmu03320	666168
mmu03320	66968
mmu03320	74147
mmu03320	74205
mmu03320	74551
mmu03320	78070
mmu03320	78625
mmu03320	80911
mmu03320	83995
mmu03320	83996
mmu03320	93732
mmu03320	94180
mmu04714	100041273
mmu04714	100042503
mmu04714	101055854
mmu04714	103968
mmu04714	104110
mmu04714	104111
mmu04714	104130
mmu04714	104263
mmu04714	105787
mmu04714	108079
mmu04714	108097
mmu04714	108099
mmu04714	110323
mmu04714	110651
mmu04714	11461
mmu04714	11465
mmu04714	11512
mmu04714	11513
mmu04714	11514
mmu04714	11515
mmu04714	11556
mmu04714	11909
mmu04714	11946
mmu04714	11947
mmu04714	11949
mmu04714	11950
mmu04714	11951
mmu04714	11957
mmu04714	11958
mmu04714	12163
mmu04714	12164
mmu04714	12801
mmu04714	12856
mmu04714	12857
mmu04714	12858
mmu04714	12859
mmu04714	12861
mmu04714	12862
mmu04714	12864
mmu04714	12865
mmu04714	12866
mmu04714	12867
mmu04714	12868
mmu04714	12869
mmu04714	12894
mmu04714	12895
mmu04714	12896
mmu04714	12912
mmu04714	12913
mmu04714	14081
mmu04714	14182
mmu04714	14526
mmu04714	14683
mmu04714	14784
mmu04714	15461
mmu04714	16653
mmu04714	16890
mmu04714	17705
mmu04714	17706
mmu04714	17708
mmu04714	17709
mmu04714	17710
mmu04714	17711
mmu04714	17716
mmu04714	17717
mmu04714	17718
mmu04714	17719
mmu04714	17720
mmu04714	17721
mmu04714	17722
mmu04714	17991
mmu04714	17992
mmu04714	17993
mmu04714	17995
mmu04714	18158
mmu04714	18160
mmu04714	18176
mmu04714	18747
mmu04714	18749
mmu04714	19016
mmu04714	19017
mmu04714	19079
mmu04714	19082
