GO:0000052	Ass1
GO:0000052	Ddah1
GO:0000052	Ddah2
GO:0000052	Htt
GO:0000820	Fh1
GO:0000820	Sirt4
GO:0000820	Slc7a7
GO:0000821	Fh1
GO:0000821	Slc7a7
GO:0005368	Slc36a1
GO:0005368	Slc6a13
GO:0005368	Slc6a6
GO:0005777	Abcd1
GO:0005777	Abcd2
GO:0005777	Abcd3
GO:0005777	Abcd4
GO:0005777	Acaa1a
GO:0005777	Acaa1b
GO:0005777	Acad11
GO:0005777	Acbd5
GO:0005777	Acnat1
GO:0005777	Acnat2
GO:0005777	Acot3
GO:0005777	Acot4
GO:0005777	Acot5
GO:0005777	Acot6
GO:0005777	Acot8
GO:0005777	Acox1
GO:0005777	Acox2
GO:0005777	Acox3
GO:0005777	Acoxl
GO:0005777	Acsbg1
GO:0005777	Acsl1
GO:0005777	Acsl3
GO:0005777	Acsl4
GO:0005777	Acsl6
GO:0005777	Agps
GO:0005777	Agxt
GO:0005777	Akap11
GO:0005777	Aldh3a2
GO:0005777	Amacr
GO:0005777	Atad1
GO:0005777	Atm
GO:0005777	Baat
GO:0005777	Cat
GO:0005777	Ccdc33
GO:0005777	Cd33
GO:0005777	Crat
GO:0005777	Crot
GO:0005777	Dao
GO:0005777	Ddo
GO:0005777	Decr2
GO:0005777	Depp1
GO:0005777	Dhrs4
GO:0005777	Dhrs7b
GO:0005777	Dnm1l
GO:0005777	Ech1
GO:0005777	Eci2
GO:0005777	Eci3
GO:0005777	Ehhadh
GO:0005777	Ephx2
GO:0005777	Far1
GO:0005777	Far2
GO:0005777	Fdps
GO:0005777	Fis1
GO:0005777	Fndc5
GO:0005777	Gbf1
GO:0005777	Gnpat
GO:0005777	Gstk1
GO:0005777	Hacl1
GO:0005777	Hao1
GO:0005777	Hao2
GO:0005777	Hmgcl
GO:0005777	Hmgcr
GO:0005777	Hsd17b4
GO:0005777	Hsdl2
GO:0005777	Ide
GO:0005777	Idh1
GO:0005777	Idh2
GO:0005777	Idi1
GO:0005777	Idi2
GO:0005777	Idi2l
GO:0005777	Isoc1
GO:0005777	Kcnip4
GO:0005777	Lacc1
GO:0005777	Lonp2
GO:0005777	Marf1
GO:0005777	Mavs
GO:0005777	Mff
GO:0005777	Mlycd
GO:0005777	Mpv17
GO:0005777	Mpv17l
GO:0005777	Mtarc2
GO:0005777	Mul1
GO:0005777	Mvd
GO:0005777	Mvk
GO:0005777	Myo5a
GO:0005777	Nos2
GO:0005777	Nudt12
GO:0005777	Nudt17
GO:0005777	Nudt19
GO:0005777	Nudt7
GO:0005777	Paox
GO:0005777	Pecr
GO:0005777	Pex1
GO:0005777	Pex10
GO:0005777	Pex11a
GO:0005777	Pex11b
GO:0005777	Pex11g
GO:0005777	Pex12
GO:0005777	Pex13
GO:0005777	Pex14
GO:0005777	Pex16
GO:0005777	Pex19
GO:0005777	Pex2
GO:0005777	Pex26
GO:0005777	Pex3
GO:0005777	Pex5
GO:0005777	Pex6
GO:0005777	Pex7
GO:0005777	Phyh
GO:0005777	Pik3c3
GO:0005777	Pipox
GO:0005777	Pjvk
GO:0005777	Plaat1
GO:0005777	Plaat3
