GO:0005739	1600014C10Rik
GO:0031966	1600014C10Rik
GO:0051560	1600014C10Rik
GO:0005740	1600014C10Rik
GO:0005739	1700066M21Rik
GO:0005739	1700123O20Rik
GO:0005739	1810009N02Rik
GO:0005739	2310002L09Rik
GO:0005739	2310057M21Rik
GO:0005739	2310061I04Rik
GO:0010821	2610042L04Rik
GO:0007005	2610042L04Rik
GO:0005739	4930503B20Rik
GO:0005739	4930550C14Rik
GO:0005741	4930550C14Rik
GO:0090258	4930550C14Rik
GO:1903215	4930550C14Rik
GO:0000266	4930550C14Rik
GO:0007005	4930550C14Rik
GO:0010821	4930550C14Rik
GO:0010823	4930550C14Rik
GO:0090140	4930550C14Rik
GO:0006626	4930550C14Rik
GO:0006839	4930550C14Rik
GO:0070585	4930550C14Rik
GO:0072655	4930550C14Rik
GO:1903214	4930550C14Rik
GO:1903748	4930550C14Rik
GO:0005740	4930550C14Rik
GO:0031966	4930550C14Rik
GO:0005739	4933405O20Rik
GO:0005739	4933434E20Rik
GO:0005739	9130409I23Rik
GO:0005739	A530032D15Rik
GO:0005739	A830073O21Rik
GO:0005739	AA467197
GO:0005751	AA467197
GO:0005740	AA467197
GO:0005743	AA467197
GO:0005746	AA467197
GO:0031966	AA467197
GO:0098800	AA467197
GO:0005739	Aadat
GO:0005739	Aars
GO:0005739	Aars2
GO:0070143	Aars2
GO:0000959	Aars2
GO:0032543	Aars2
GO:0070127	Aars2
GO:0140053	Aars2
GO:0005739	Aass
GO:0005739	Abat
GO:0005759	Abat
GO:0005743	Abca12
GO:0005739	Abca12
GO:0005740	Abca12
GO:0031966	Abca12
GO:0005743	Abca8b
GO:0005739	Abca8b
GO:0005740	Abca8b
GO:0031966	Abca8b
GO:0005739	Abca9
GO:0005739	Abcb10
GO:0005743	Abcb10
GO:0031966	Abcb10
GO:0034514	Abcb10
GO:0005740	Abcb10
GO:0005739	Abcb1b
GO:0005739	Abcb6
GO:0005740	Abcb6
GO:0005741	Abcb6
GO:0031966	Abcb6
GO:0005739	Abcb7
GO:0005743	Abcb7
GO:0140466	Abcb7
GO:1990542	Abcb7
GO:0005740	Abcb7
GO:0031966	Abcb7
GO:0005739	Abcb8
GO:0005743	Abcb8
GO:0031966	Abcb8
GO:0062157	Abcb8
GO:0140141	Abcb8
GO:1990542	Abcb8
GO:0005740	Abcb8
GO:0005739	Abcc12
GO:0005739	Abcc8
GO:0005739	Abcc9
GO:0005739	Abcd1
GO:0031966	Abcd1
GO:0051900	Abcd1
GO:0051881	Abcd1
GO:0051882	Abcd1
GO:0005740	Abcd1
GO:0005739	Abcd2
GO:0005739	Abcd3
GO:0005743	Abcd3
GO:0005740	Abcd3
GO:0031966	Abcd3
GO:0005739	Abce1
GO:0005739	Abcf2
GO:0005739	Abcg1
